likes,pred_likes
17756,18756
5500,5414
14004,14159
16533,15953
3309,4162
65880,64111
12906,40760
99250,96821
14878,14342
11321,15051
80706,57291
55771,29225
76016,68597
17758,17529
3243,3444
23596,22499
22963,22638
31161,31227
326639,146576
15445,15341
20770,21108
6940,7992
28683,26182
170593,157164
16347,16202
4269,5231
470804,460710
824,782
11255,11010
18222,17214
15070,15092
157582,157764
264352,262356
1780807,1726169
402736,396022
156678,154208
65452,84064
66438,67299
31609,14606
51896,51732
5211,4822
53068,52213
54410,53607
8617,11940
10664,10823
41899,41588
23684,22681
6906,6839
11848,11841
987147,957823
8400,8342
7898,7744
4526,8240
110562,101040
8480,8252
3693,7645
6449,5546
9138,9039
123781,55638
40537,39410
26884,23290
200011,182563
120442,117958
33052,28640
52029,50751
13849,13584
218725,210533
185507,167620
34955,32929
351476,321898
12357,12056
100836,85811
6735,5666
759589,526305
47748,39609
5120,6413
76466,69234
43365,40977
201411,188303
36815,32105
5277,4571
8167,7400
19054,18678
6799,6378
13093,11942
8474,7630
35091,12109
150931,130440
36325,25262
6100,5486
13118,11751
122667,119360
31684,70523
24925,19985
1940,1687
1298,1443
39859,32804
22515,20392
11876,11119
19269,18110
1659,1533
53925,45637
73579,66959
12958,11896
147739,132589
16038,13719
20647,17776
66102,82485
123059,143393
24190,30749
24278,34653
30209,38478
32101,57291
45115,56037
6365,5544
7718,11924
6751,10876
20083,24573
6304,6819
15264,13440
130918,159784
4975,4240
84386,57279
34207,40340
8669,12174
14025,39264
5471,39264
6236,13319
39548,40180
4042,2374
16580,18155
67518,75603
38776,46484
13948,16286
217307,242877
10540,11751
50046,78458
8787,12290
26755,29540
12736,25419
20506,24181
32901,35548
55004,56358
132975,108096
40844,41369
5197,10298
11838,11225
12145,13875
22183,22674
22198,29966
32457,31659
44296,50563
178296,176473
48315,51814
2181,3016
200125,210436
314131,330137
13246,13981
9635,9923
500006,564245
453423,409416
41788,35924
3499,3581
2029,2012
1494997,870324
11446,11799
13266,13944
36587,36564
17818,19999
7690,5497
14821,16539
22648,22817
10770,11578
14221,7503
88455,86151
92328,73127
20984,20193
25323,24808
8131,8008
60004,52062
129916,127919
26307,28964
7137,8700
31854,30731
74274,76304
39754,51635
16892,16882
4123,4088
184399,166400
31605,31456
6031,5078
5476,6187
16274,11959
75725,78107
2595,2465
58167,57239
29581,28849
32182,29762
10192,10112
12507,12201
48342,44451
34746,30792
5007,5155
9783,9971
4780,7142
9682,9131
67001,76813
39025,29013
51079,48842
40941,40834
18187,18756
4109,4529
5549,5414
3660,4162
14218,14159
16755,15953
66560,64111
13400,40760
99700,96821
11406,15051
15294,14342
55954,29225
79105,68597
18062,17529
3422,3444
23430,22638
24161,22499
31519,31227
332007,146576
15655,15341
21000,21108
7711,7992
28861,26182
16516,16202
4357,5231
477593,460710
832,782
11332,11010
18539,17214
15138,15092
160313,157764
268670,262356
1811840,1726169
406873,396022
157948,154208
65949,84064
69962,67299
32039,14606
52431,51732
5260,4822
53419,52213
55257,53607
8647,11940
10910,10823
42188,41588
23983,22681
7072,6839
996754,957823
8439,8342
11937,11841
8033,7744
4646,4855
113168,101040
8591,8252
6558,5546
3699,7645
9162,9039
124115,55638
28631,23290
40651,39410
201255,182563
121215,117958
33408,31650
14059,13584
52341,50751
219249,210533
187246,167620
35685,32929
356915,321898
12429,12056
101565,85811
7363,5666
772018,526305
48454,39609
5139,6413
76615,69234
43791,40977
38446,32105
202207,188303
5308,4571
8222,7400
19104,18678
6815,6378
13270,11942
8535,7630
36377,12109
153566,130440
37539,25262
6122,5486
123187,119360
32876,70523
25426,19985
1953,1687
1306,1443
39996,32804
28302,123830
6967,8464
6398,11985
33684,38982
27318,44639
49074,119072
598021,371734
21705,31062
25151,31922
30931,38517
49630,37320
9520,12580
78377,82485
41197,57291
133428,143393
3711,4250
2041,5231
35641,34653
34584,38478
15437,19357
23976,11336
12161,13912
8818,10876
51064,56037
3411,7588
6684,5544
9513,11924
22524,24573
46492,72034
5990,4240
18250,13440
19172,19276
143456,159784
7196,6819
26927,30749
10901,12174
88916,57279
36771,40340
16933,16286
9401,9920
5869,39264
4630,2374
40865,40180
12807,14204
17760,18155
41522,46484
70482,75603
15236,25419
11261,11751
229049,242877
9154,12290
50615,78458
28024,29540
22051,24181
57387,56358
33851,35548
41851,41369
7229,10298
12107,11225
12733,13875
24342,29966
22696,22674
46310,50563
180840,176473
48781,50405
204246,210436
2218,3016
13588,13981
321948,330137
9781,9923
518232,564245
475288,409416
42849,35924
2050,2012
11699,11799
1513427,870324
13788,13944
37671,36564
18293,19999
7812,5497
15586,16539
22842,22817
11008,11578
15294,7503
91590,86151
93558,73127
21703,20193
8273,8008
25554,24808
61782,52062
7859,8700
130673,127919
46388,51635
32177,30731
75324,76304
17007,16882
4158,4088
190898,166400
27148,28964
33368,31456
5778,6187
6166,5078
16858,11959
77701,78107
59315,57239
29776,28849
32751,29762
10275,10112
35750,30792
5090,5155
9916,9971
4880,7142
9786,9131
70460,76813
52365,48842
41057,40834
18473,18756
3931,4162
4123,4529
5572,5414
14401,14159
16937,15953
67083,64111
13755,40760
100025,96821
11512,15051
15896,14342
56096,29225
80643,68597
18174,17529
3561,3444
23990,22638
24571,22499
31842,31227
336625,146576
15876,15341
8226,7992
21129,21108
29025,26182
16643,16202
481055,460710
842,782
11390,11010
18890,17214
15176,15092
163069,157764
272475,262356
1838256,1726169
411335,396022
158863,154208
66362,84064
73543,67299
32415,14606
52679,51732
5290,4822
53782,52213
55947,53607
8674,11940
11132,10823
42399,41588
24238,22681
7139,6839
1005394,957823
8471,8342
12019,11841
8219,7744
4721,4855
115149,101040
8707,8252
6610,5546
3703,7645
124402,55638
30406,23290
40721,39410
202409,182563
121956,117958
33605,31650
14246,13584
52589,50751
219617,210533
188935,167620
362282,321898
36253,32929
12468,12056
102245,85811
7709,5666
784725,526305
49055,39609
5146,6413
44145,40977
40178,32105
202863,188303
5335,4571
8265,7400
6850,6378
13454,11942
8586,7630
37479,12109
0,15040
22008,44641
137646,241839
13988,18674
12471,24463
42172,61238
5987,12689
28697,32764
355000,476462
38148,123830
77032,136893
8304,8464
7065,14956
79940,119072
46291,39264
9698,11985
15951,41698
37829,38982
9883,7176
34925,39319
25160,31062
19452,31549
33567,38517
28454,31922
11189,12580
52391,37320
44345,57291
7468,8545
83756,82485
6473,7301
4026,4250
137759,143393
4652,7588
17230,19357
41546,34653
36709,38478
12938,13912
9883,10876
54377,56037
10793,11924
6784,5544
23624,24573
6481,4240
20687,19276
7609,6819
151960,159784
54242,72034
28292,30749
11971,12174
91398,57279
38317,40340
19001,16286
19163,25419
9605,9920
5033,2374
6036,39264
13033,14204
43036,46484
18444,18155
72545,75603
11649,11751
9339,12290
50860,78458
28864,29540
239565,242877
59734,56358
23385,24181
34495,35548
8180,10298
42506,41369
13162,13875
12213,11225
26074,29966
23020,22674
1874,2116
182771,176473
47553,50563
49125,50405
207890,210436
2221,3016
537092,564245
329583,330137
9896,9923
13822,13981
493804,409416
43735,35924
2075,2012
12000,11799
1528259,870324
14211,13944
38387,36564
18883,19999
16420,16539
7862,5497
23000,22817
11199,11578
94128,86151
94401,73127
22008,20193
15895,7503
8383,8008
25752,24808
63060,52062
8370,8700
131391,127919
32435,30731
76086,76304
197765,166400
17085,16882
49108,51635
4190,4088
28024,28964
34915,31456
5986,6187
6326,5078
79416,78107
60631,57239
29923,28849
74100,76813
33031,29762
10365,10112
36628,30792
5150,5155
10017,9971
4941,7142
9869,9131
53818,48842
18804,18756
41147,40834
4109,4162
4131,4529
5593,5414
14507,14159
17039,15953
67642,64111
14130,40760
100288,96821
11580,15051
16271,14342
56242,29225
81818,68597
3692,3444
18268,17529
24471,22638
24982,22499
32040,31227
341009,146576
16047,15341
8722,7992
21228,21108
29203,26182
16760,16202
483428,460710
848,782
19243,17214
15229,15092
165646,157764
277169,262356
1867399,1726169
416007,396022
159845,154208
77802,67299
66774,84064
32636,14606
52875,51732
5319,4822
54094,52213
56681,53607
8687,11940
11333,10823
42581,41588
24469,22681
7190,6839
1014230,957823
8491,8342
12094,11841
8306,7744
4774,4855
116915,101040
8871,8252
6686,5546
3705,7645
32176,23290
124678,55638
40785,39410
203349,182563
122986,117958
33830,31650
14423,13584
52871,50751
219928,210533
368697,321898
36898,32929
12562,12056
103018,85811
8006,5666
797015,526305
49716,39609
239153,366470
7107,8577
35161,44641
53794,69554
31107,40553
50370,62200
33003,57279
9891,11413
4931,13724
15133,20960
127559,125826
3353,6862
186428,241839
19675,24463
6561,10729
52411,61238
3928,9588
6894,9974
36824,50760
96734,136893
7143,12689
398814,476462
2328,5573
30707,32764
42651,123830
11156,14956
89999,100601
92170,119072
8722,8464
3372,5865
48033,39264
17998,20052
10833,11985
39713,38982
24968,31549
10786,7176
37586,39319
0,5657
28144,31062
35034,38517
30172,31922
11938,12580
54340,37320
46530,57291
7058,7301
8053,8545
86905,82485
4190,4250
5530,7588
140886,143393
18175,19357
46176,34653
37864,38478
13335,13912
10363,10876
56361,56037
21663,19276
11557,11924
6912,4240
24149,24573
6819,5544
60316,72034
7813,6819
29644,30749
12449,12174
39738,40340
24944,25419
159162,159784
9751,9920
44684,46484
18958,18155
13153,14204
12100,11751
6143,39264
74189,75603
5327,2374
9484,12290
62068,56358
249089,242877
29641,29540
51057,78458
24580,24181
35260,35548
13472,13875
43097,41369
9261,10298
28018,29966
12334,11225
23314,22674
1901,2116
49645,50563
49491,50405
211151,210436
554628,564245
2227,3016
337846,330137
10007,9923
14032,13981
12240,11799
1539578,870324
2162,2012
14582,13944
39137,36564
19597,19999
17524,16539
7916,5497
23124,22817
11430,11578
96198,86151
94879,73127
22116,20193
16322,7503
8529,8008
25918,24808
64405,52062
8753,8700
51004,51635
133455,127919
32605,30731
76825,76304
203628,166400
17146,16882
4205,4088
36419,31456
29031,28964
81168,78107
6160,6187
61681,57239
30058,28849
76921,76813
33206,29762
10477,10112
37654,30792
5212,5155
10081,9971
5005,7142
9953,9131
55207,48842
19068,18756
41250,40834
4305,4162
4137,4529
5617,5414
14661,14159
17127,15953
14616,40760
68689,69453
100546,96821
11648,15051
16653,14342
56317,29225
82987,68597
3808,3444
18342,17529
24862,22638
25371,22499
32229,31227
345024,146576
16240,15341
9071,7992
21336,21108
29383,26182
16856,16202
485914,460710
860,782
19437,17214
168153,157764
281508,262356
1892699,1726169
420463,396022
160818,154208
67108,84064
80565,67299
32773,14606
53088,51732
5346,4822
54442,52213
57240,53607
11433,10823
8711,11940
42847,41588
24674,22681
1022579,957823
7237,6839
8515,8342
12175,11841
8368,7744
4820,4855
118154,101040
8984,8252
33947,23290
6762,5546
3709,7645
124998,55638
40859,39410
34047,31650
14625,13584
53209,50751
110998,99598
64194,74554
10322,15069
111886,142112
18185,26469
23327,30553
11540,6316
7034,10927
302753,366470
14229,44639
15363,19146
8967,8577
14551,26965
40753,44641
22085,30569
1524,3016
65302,69554
16418,20676
35948,40553
57461,62200
9400,13724
38826,57279
5026,6862
11439,11413
17492,20960
135686,125826
210612,241839
2790,4240
8282,10729
1354,978
23255,24463
58635,61238
5079,9588
41424,50760
110550,136893
3690,5573
13311,15813
9233,12689
420670,476462
8370,9974
11190,13346
14462,14956
45860,123830
31769,32764
101660,119072
93554,100601
8960,8464
4294,5865
49224,39264
27540,31549
19221,20052
4979,173825
11307,11985
40738,38982
11249,7176
38767,39319
0,5657
31235,31062
31369,31922
36022,38517
12348,12580
48415,57291
7361,7301
8292,8545
6880,7123
4226,4250
6130,7588
18576,19357
88022,82485
143077,143393
13579,13912
38693,38478
57779,56037
22608,19276
11986,11924
10523,10876
6846,5544
64259,72034
24525,24573
7915,6819
12858,12174
30631,30749
19391,18155
40464,40340
28937,25419
45652,46484
164369,159784
9865,9920
13256,14204
12355,11751
75522,75603
6175,39264
9588,12290
62914,56358
259428,242877
30295,29540
25637,24181
51192,78458
36309,35548
13764,13875
10916,10298
43553,41369
29835,29966
12448,11225
23559,22674
1925,2116
51804,50563
49844,50405
214731,210436
566303,564245
343377,330137
14249,13981
10157,9923
12380,11799
1548377,870324
2217,2012
14894,13944
18935,22336
20218,19999
7960,5497
23185,22817
11654,11578
97564,86151
95248,73127
22188,20193
16678,7503
8658,8008
26078,24808
9118,8700
65772,52062
51840,51635
32801,30731
77531,76304
208955,166400
17194,16882
4212,4088
37500,31456
29949,28964
82823,78107
6365,6187
62413,57239
79334,76813
30179,28849
33417,29762
10687,10112
38602,30792
5288,5155
10197,9971
5066,7142
10041,9131
56280,48842
19268,18756
41359,40834
4485,4162
4150,4529
15360,40760
5626,5414
69295,69453
14759,14159
17212,15953
100780,96821
16979,14342
83778,68597
3882,3444
18420,17529
25093,22638
25716,22499
32392,31227
348191,146576
16394,15341
9195,7992
21433,21108
29530,26182
16946,16202
488662,460710
864,782
284379,262356
19541,17214
170206,157764
1912095,1726169
424255,396022
161849,154208
67442,84064
82672,67299
32920,14606
53262,51732
5386,4822
54732,52213
57658,53607
11523,10823
8742,11940
43087,41588
24862,22681
1029243,957823
7275,6839
8415,7744
5208,4855
119459,101040
9083,8252
94762,181367
17066,21927
40404,51160
16398,25546
5700,8772
26331,45637
20319,24788
142150,99598
88706,91580
2666,4538
13695,15069
73741,102633
23228,26469
126713,142112
28490,30553
16474,6316
9367,10927
325342,366470
28834,26965
18045,44639
17931,19146
26979,30569
43165,44641
9468,7667
1866,3016
18655,20676
70398,69554
38268,40553
12160,13724
61252,62200
6148,6862
40343,57279
43035,65938
12246,11413
18537,20960
229633,241839
140243,125826
50830,101478
9522,10729
1808,978
24837,24463
61708,61238
5634,9588
44755,50760
121177,136893
14830,15813
95844,100601
11215,11627
10114,12689
435835,476462
4795,5573
9184,9974
12694,13346
110197,119072
7659,11940
15964,14956
48424,66448
32441,32764
4743,5865
49655,39264
5458,173825
28900,31549
19754,20052
11472,11985
41318,38982
11577,10032
0,5657
39356,39319
33498,31062
31996,31922
36556,38517
12535,12580
49869,57291
10922,11406
7522,7301
8417,8545
7004,7123
4239,4250
6658,7588
144709,143393
88960,82485
18847,19357
13719,13912
39382,38478
58820,56037
12269,11924
10642,10876
67222,72034
23432,19276
6866,5544
24844,24573
13187,12174
31065,30749
7529,9443
19655,18155
30994,25419
40976,40340
46270,46484
168518,159784
9961,9920
13309,14204
76424,75603
12486,11751
65232,56358
6207,39264
9693,12290
265179,242877
27013,24181
51286,78458
37108,35548
14188,13875
11597,10298
31909,29966
43848,41369
12527,11225
23713,22674
1934,2116
186934,176473
52779,50563
50111,50405
218021,210436
577584,564245
346354,330137
10229,9923
14383,13981
15177,13944
12447,11799
1554726,870324
2235,2012
20140,22336
20876,19999
7983,5497
23193,22817
11767,11578
98840,86151
22259,20193
16949,7503
8784,8008
26170,24808
9518,8700
52411,51635
32961,30731
78006,76304
17234,16882
4217,4088
38429,31456
30669,28964
84126,78107
6601,6187
81163,76813
62980,57239
30332,28849
33681,29762
10975,10112
39395,30792
5341,5155
10282,9971
5130,7142
56960,48842
19471,18756
4153,4529
4599,4162
41451,40834
16036,40760
69613,69453
5649,5414
17305,15953
14843,14159
100960,96821
17193,14342
3947,3444
84426,68597
18482,17529
25191,22638
26048,22499
32508,31227
350921,146576
16548,15341
9288,7992
21493,21108
17027,16202
490749,460710
868,782
289322,262356
19593,17214
172044,157764
428599,396022
1928392,1726169
162747,154208
67740,84064
33110,14606
21120,31592
53450,51732
55112,52213
58027,53607
11571,10823
8772,11940
1036693,957823
30214,60823
6329,16451
620700,797194
118688,181367
34832,40886
14761,23561
107029,121842
215244,320341
52727,59656
49550,51160
3118,53864
20544,21927
22705,25546
8327,8772
15590,27054
32893,45637
54914,62288
2666,5143
24358,24788
13281,17557
149445,99598
3683,11200
95607,91580
9875,13094
3086,4538
84753,102633
95084,198551
14771,15069
332748,397558
4477,8801
17650,19870
14272,19457
11056,14110
24666,26469
70255,79780
132538,142112
70972,82168
29990,30553
51402,57704
18064,6316
10519,10927
41611,26965
337670,366470
19389,44639
18893,19146
28483,30569
14044,15670
9030,8577
9991,7667
44530,44641
1956,3016
19680,20676
73044,69554
39545,40553
13558,13724
6657,6862
63458,62200
48112,65938
40814,57279
12602,11413
66224,101478
18978,20960
240449,241839
143459,125826
10394,10729
1934,978
25710,24463
5917,9588
9769,9974
63473,61238
129026,136893
47042,50760
15434,15813
448001,476462
11563,11627
97568,100601
5334,5573
11408,12689
9918,11940
13030,13346
117964,119072
16881,14956
3317,4286
5081,5865
5648,173825
49865,39264
30094,31549
20125,20052
41809,38982
11686,11985
12008,10032
0,5657
39662,39319
32619,31922
37067,38517
12731,12580
11294,11406
50840,57291
7735,7301
8509,8545
7099,7123
7155,7588
145975,143393
89782,82485
19220,19357
6531,7717
13846,13912
39960,38478
59930,56037
12539,11924
69412,72034
10750,10876
24062,19276
6877,5544
25146,24573
13454,13708
8465,9443
31268,30749
32901,25419
19880,18155
41273,40340
172072,159784
47303,46484
10033,9920
13339,14204
77042,75603
12627,11751
6230,39264
9766,12290
270167,242877
27863,24181
51367,78458
37919,35548
33713,29966
11805,10298
44071,41369
12601,11225
23819,22674
1943,2116
187627,176473
53246,50563
50361,50405
586613,564245
220311,210436
348605,330137
10286,9923
14498,13981
15441,13944
12512,11799
1560412,870324
2240,2012
21408,19999
21196,22336
7991,5497
23195,22817
11858,11578
22336,20193
17159,7503
9865,8700
26273,24808
52903,51635
33243,30731
78501,76304
17263,16882
4219,4088
39057,31456
31277,28964
85395,78107
6809,6187
82815,76813
63945,57239
30541,28849
33913,29762
