views,pred_views
505310,582160
605443,978181
1863148,3616575
2013553,3343869
626301,914154
712693,1037854
4663939,8868842
338607,431716
1890582,2478656
668558,793630
2553669,3870056
641650,603363
3010190,5114714
1884693,2118656
507760,445095
202190,362962
931426,1350849
364107,484883
324331,351215
114133,4634551
5001221,5073638
1075180,976875
948946,570586
1798973,1883162
769385,857914
1290930,1278482
1733840,1784695
514612,597979
764021,853705
906647,1075657
243157,235575
314196,331253
181010,192039
476635,376558
440073,547840
335330,371436
2886546,2736918
3094883,3098005
928925,967220
4825841,4837662
1382248,1358532
813049,559817
1230269,1254453
981210,991936
1009642,822211
1586996,2088520
345345,348336
269305,232293
305005,280023
376234,374729
590856,531451
790764,789408
899032,801670
382023,398481
2873081,2870306
165263,167346
514034,539544
280464,255358
2365718,1653503
841607,1350849
600047,808745
1606383,1362964
6368612,5804790
592107,547164
1589452,1995511
2604115,2022714
859057,881319
411591,351280
1607233,1523221
635365,580579
420076,415797
267553,253515
1040746,974225
155388,156175
1638944,1594272
727995,744949
2379572,2304608
8983552,9233952
5822909,5510663
319932,308866
400001,385715
614306,576980
50285464,26661177
311180,264073
1358616,1236738
297338,384866
743346,722170
434813,290851
1392464,1357677
661803,657680
3418735,2722636
1410203,1155708
1116836,981420
463480,397801
470545,403279
578944,531773
486681,475664
6131880,4529599
3392843,3390536
1384365,1228016
3220704,3151833
6848484,4061657
674298,646183
581275,548817
1057665,772321
2085267,2011624
2263062,2092682
256200,246633
794658,688072
1365774,1303719
947465,889787
1121734,962576
334691,299302
1043330,784970
151535,147193
225644,216921
277960,623363
259404,218763
2369162,2023835
408186,378048
1123207,1098523
363935,345600
569830,631414
756583,2936182
593297,552213
1843401,1867802
349381,332532
749394,629072
2391450,2255091
491961,355552
2362464,1921334
270494,228467
500154,453275
1469424,1275163
1556466,1251691
427013,398635
7878506,2890485
618475,542639
902625,704841
611693,597672
912215,757364
419836,388626
3098260,2734700
1185387,1059309
12843046,10371954
1013934,719723
6051646,4804228
69089210,51522823
5968290,3611890
2961794,2685205
1658305,3432712
2239708,1709249
858337,2702857
2119035,1982853
758927,669691
3495384,3238448
782865,659650
338915,309997
496707,617733
969307,908260
1074385,957902
25118028,20144866
474495,424789
2095289,1884707
230399,215899
2204925,1789484
386991,258005
879800,1889216
712290,1174623
559561,876348
256923,544538
189267,383293
638391,1441651
646953,912154
3756962,2737271
3723063,4081376
316931,554179
389617,475746
865446,1959314
3563160,4421995
2423001,2944747
1941757,2396203
715954,506202
449759,590502
6823188,7961097
1026043,1111764
677541,1410315
364222,402712
396680,505903
2452668,3060155
253263,232911
271503,423860
329904,400482
1215790,1104543
1395230,1542380
1429265,1664400
2529618,2592397
587123,692515
2468198,3787243
816315,2284845
669165,651654
392684,438407
3800486,4542343
3356730,3480528
1271796,3441526
776488,882925
610952,325577
1321032,1306687
4719135,4692159
605483,582160
716495,978181
2336645,3616575
780839,914154
1961103,2118656
754415,791151
805153,1037854
5445154,8868842
2654034,3343869
389004,431716
2333927,2478656
3721588,5114714
246788,887921
760949,793630
2712798,3274616
661249,603363
236342,362962
946386,1350849
140357,4634551
409417,484883
337136,351215
5039488,5073638
1100625,976875
985851,872966
814139,857914
1881539,1883162
1410716,1278482
1799294,1784695
529104,597979
801616,853705
942522,1075657
221751,242555
250579,235575
323031,331253
186572,192039
484054,376558
501124,547840
3157440,3098005
2935573,2736918
351261,371436
945149,967220
4919531,4837662
1422461,1358532
1280852,1254453
997733,991936
1733516,2088520
853027,559817
1013494,822211
357422,348336
314714,280023
383220,374729
247795,330015
607418,531451
961548,801670
804496,789408
390319,398481
3011436,2870306
168428,167346
519577,539544
2431599,1653503
288345,255358
1688171,1362964
848996,1350849
607413,808745
6579022,5804790
1674138,1995511
2623310,2022714
921051,881319
432140,351280
1729134,1523221
462016,415797
647271,580579
269677,253515
1055968,974225
156660,156175
3013689,2761374
1684546,1594272
737136,744949
2433515,2304608
9649819,9233952
5908121,5510663
405072,385715
327080,308866
1388201,1236738
621006,576980
51058323,26661177
318662,264073
326869,384866
762752,722170
436683,290851
1396590,1357677
672560,657680
3514734,2722636
1121647,981420
469038,397801
479587,403279
584941,531773
552559,475664
3450300,3390536
1394979,1228016
3244266,3151833
678107,646183
582290,548817
1108831,772321
2125918,2011624
2401478,2092682
274426,246633
1466426,1303719
808340,688072
955164,889787
1133088,962576
345106,299302
1086185,784970
153550,147193
228417,216921
281858,623363
2401759,2023835
420874,378048
571918,631414
372342,345600
1127751,1098523
801924,2936182
1877801,1867802
597667,552213
761962,629072
352299,332532
2399672,2255091
508371,355552
276834,228467
2383586,1921334
502997,453275
1480870,1275163
1576789,1251691
429408,398635
8009842,2890485
629376,542639
909085,704841
614384,597672
422687,388626
3132248,2734700
1187812,1059309
13375071,10371954
1017884,719723
6345613,4804228
6215935,3611890
71560694,51522823
2997289,2685205
1678623,3432712
865233,2702857
629179,869686
2141439,1982853
3523564,3238448
798810,659650
341276,309997
498613,617733
25757299,20144866
861415,2590462
320963,1406883
12213413,19700972
1453779,1889216
871012,1078541
786345,1636657
993913,1288106
1156148,4809059
660186,820099
824568,876348
186922,1503067
1022087,1174623
433349,544538
341544,383293
459901,973856
936166,1441651
832301,1048823
297200,464651
886578,912154
361887,574713
4179635,2737271
219523,609041
4219141,4081376
218554,460022
406803,554179
1249005,1959314
734982,1954452
450145,475746
9129695,14519776
156060,243070
239139,315779
474954,717825
260734,429289
3916530,4421995
1396553,1857115
2653683,2944747
998362,1204790
2202287,2396203
918558,1125640
798766,506202
532059,590502
1400092,1111764
7188248,7961097
741807,1410315
390549,402712
438997,505903
127541,167202
482888,452254
291574,232911
2819125,3060155
292575,423860
364236,400482
1281420,1104543
1468453,1542380
1662114,1664400
659490,692515
2748212,2592397
1053090,2284845
2543790,3787243
702317,651654
1903668,3441526
418392,438407
4199247,4542343
3533537,3480528
874946,882925
637917,325577
1390000,1306687
664762,582160
425040,431716
4885407,4692159
2743796,3616575
803903,978181
858206,914154
6172484,8868842
780834,791151
2019798,2118656
3198202,3343869
919003,1037854
323801,887921
2805864,2478656
4426087,5114714
831511,793630
416278,670237
264357,362962
153168,4634551
954405,1350849
443932,484883
345883,351215
1126522,976875
5080694,5073638
1033482,872966
844902,857914
1910787,1883162
1856381,1784695
544374,597979
850935,853705
235136,242555
968388,1075657
259649,235575
329828,331253
190352,192039
559112,547840
3205871,3098005
3015584,2736918
366604,371436
271281,393839
962530,967220
5003403,4837662
1480903,1358532
1316102,1254453
1855482,2088520
1011732,991936
883022,559817
1016721,822211
368054,348336
322530,331600
287211,330015
387264,374729
1017597,801670
620279,531451
813613,789408
3132313,2870306
403424,398481
170851,167346
522506,539544
2479927,1653503
295014,255358
855367,1350849
613841,808745
6750850,5804790
1732339,1995511
2639904,2022714
980568,881319
501626,415797
1783106,1523221
656811,580579
271501,253515
1066182,974225
157453,156175
3034302,2761374
1709791,1594272
744979,744949
10278745,9233952
2476915,2304608
5973627,5510663
408762,385715
331194,308866
1418657,1236738
626014,576980
51748905,26661177
323281,264073
778843,722170
353874,384866
437576,290851
1409167,1357677
681339,657680
1126307,981420
473198,397801
618564,475664
591070,531773
3506209,3390536
1411015,1228016
3264861,3151833
683593,646183
583720,548817
1155420,772321
2162592,2011624
2540402,2092682
293490,246633
1565082,1303719
825762,688072
963763,889787
1142930,962576
356591,299302
1129959,784970
155058,147193
231946,216921
285469,623363
2425942,2023835
435259,378048
848928,2936182
573567,631414
383022,345600
1132118,1098523
1909908,1867802
773390,629072
2405422,2255091
523528,355552
285456,228467
2404341,1921334
506035,453275
1492332,1275163
1598489,1251691
431494,398635
8126578,2890485
640572,542639
913811,704841
616816,597672
425636,388626
1916165,2590462
384691,782681
623512,1370764
911070,1406883
2242244,2571297
352972,721693
15295839,19700972
1038421,951668
554050,925360
1657028,1889216
1144377,1636657
962644,1078541
365152,1449647
1147986,1288106
370464,1503067
560384,752241
1805753,4809059
740153,820099
201811,306414
893445,876348
507630,544538
1145187,1174623
454532,383293
274060,543426
158320,212595
575153,973856
424380,913428
429686,464651
1037118,1441651
934622,1048823
166587,258986
454684,574713
170574,213310
975408,912154
165417,667689
4475195,2737271
1216306,1954452
264529,460022
401208,802851
4541899,4081376
429987,554179
477536,475746
12180415,14519776
1082565,1204790
185260,243070
271437,315779
610075,717825
347040,429289
4213948,4421995
1562017,1857115
2763904,2944747
2365650,2396203
987727,1125640
837016,506202
588342,590502
154789,167202
1504294,1647612
7418732,7961097
771836,1410315
466247,505903
404430,402712
483645,452254
305623,232911
299690,423860
383561,400482
1317400,1104543
1290976,2284845
2877893,2592397
1517306,1542380
3171399,3060155
2595246,3787243
1771590,1664400
2429931,3441526
696367,692515
442998,438407
4490222,4542343
951536,882925
1457371,1306687
3675122,3480528
645682,325577
229838,241936
452994,431716
5015200,4692159
3126725,3616575
873742,978181
896209,914154
6948775,8868842
2077072,2118656
791542,791151
3726382,3343869
1073296,1037854
5132146,5114714
2996837,2478656
904937,793630
480395,670237
294738,362962
162520,4634551
960019,1350849
355486,351215
480939,484883
1152467,976875
5115661,5073638
883097,857914
1932419,1883162
1903437,1784695
560957,597979
892869,853705
241559,242555
266389,235575
990154,1075657
338651,331253
193938,192039
624776,547840
3242739,3098005
3090319,2736918
377504,371436
980236,967220
5065311,4837662
1343992,1254453
1974492,2088520
1025263,991936
1018634,822211
906018,559817
377666,348336
312209,330015
328080,331600
390232,374729
1083896,801670
630069,531451
819822,789408
412169,398481
3239196,2870306
173015,167346
525220,539544
2519247,1653503
299370,255358
858559,1350849
619600,808745
6910518,5804790
1781364,1995511
2652829,2022714
1040605,881319
536756,415797
1807359,1523221
664622,580579
273000,253515
1075050,974225
157975,156175
3052635,2761374
1733060,1594272
752453,744949
10860646,9233952
2510643,2304608
6034879,5510663
412131,385715
335048,308866
1440891,1236738
630945,576980
52404970,26661177
325124,264073
787965,722170
383384,384866
1414416,1357677
689727,657680
1130020,981420
676342,475664
597409,531773
3541835,3390536
1425308,1228016
3287926,3151833
584249,548817
684913,646183
1202228,772321
2188681,2011624
2675257,2092682
312796,246633
1664250,1303719
837773,688072
970189,889787
1151622,962576
366612,299302
1172743,784970
2451830,2023835
448831,378048
898425,2936182
396542,345600
1135503,1098523
1941939,1867802
783414,629072
2411761,2255091
538169,355552
2184856,1493808
293591,228467
2422767,1921334
1503335,1275163
1618812,1251691
8244106,2890485
433362,398635
652347,542639
2108246,4107949
851859,7616906
507866,928608
311117,1073556
3573227,8075530
2872230,3645206
514749,1444196
1135456,1370764
665554,1113084
639484,782681
529926,1468496
1099132,1331009
596199,721693
539645,1046133
2441222,2590462
511441,773674
1152232,1406883
2266235,3602713
2569382,2571297
891181,941144
319092,421389
127052,570586
283016,425447
740930,925360
17433516,19700972
2142182,26661177
607390,738026
550458,1449647
754674,656026
173611,218527
1339040,1636657
1746436,1889216
1009563,1078541
576459,913428
274973,306414
1223681,1288106
643661,752241
183682,814300
540029,581943
2221022,4809059
344292,543426
615196,648127
178121,228585
774697,820099
538061,383293
545101,544538
924107,876348
179747,212595
1239935,1174623
637400,973856
500056,464651
1092031,1441651
988978,1048823
200178,213310
205230,258986
508013,574713
1023442,912154
207312,277782
1754924,1954452
484854,802851
205341,667689
4719116,2737271
276381,460022
438665,554179
491345,475746
12644596,14519776
1137694,1204790
282041,315779
675655,717825
381037,429289
1752405,1857115
4369711,4421995
2495333,2396203
853746,506202
2853412,2944747
1044769,1125640
163595,167202
626985,590502
1558630,1647612
782007,1410315
483158,505903
7600764,7961097
484066,452254
410554,402712
308831,232911
304736,423860
399162,400482
1495383,2284845
1565566,1542380
3441649,3060155
2986807,2592397
2663115,3787243
2845984,3441526
1851299,1664400
715173,692515
4748426,4542343
463425,438407
1008921,882925
1511044,1306687
3810931,3480528
650254,325577
235802,241936
472073,431716
5125453,4692159
3524302,3616575
934891,978181
931378,914154
7755788,8868842
2121112,2118656
797736,791151
3758775,3343869
1204554,1037854
112472,611485
5830387,5114714
3080076,2478656
544154,670237
976566,793630
326317,362962
176773,4634551
964717,1350849
363488,351215
516378,484883
1173920,976875
5143271,5073638
921740,857914
1954087,1883162
1933859,1784695
579870,597979
916090,853705
244858,242555
1007062,1075657
346685,331253
196884,192039
682013,547840
3270393,3098005
3114154,2736918
385312,371436
991525,967220
5106305,4837662
2085725,2088520
1365491,1254453
1048530,991936
922447,559817
386664,348336
329736,330015
331780,331600
392937,374729
1152577,801670
638812,531451
824047,789408
418681,398481
3334027,2870306
174653,167346
2560783,1653503
526710,539544
2769297,2865414
860299,1350849
623915,808745
7057179,5804790
1823413,1995511
2663951,2022714
1095497,881319
564790,415797
1840286,1523221
671839,580579
1083715,974225
3068886,2761374
1752241,1594272
758685,744949
11434085,9233952
2539316,2304608
6090423,5510663
415400,385715
338217,308866
1459427,1236738
326261,264073
416368,384866
795970,722170
1417500,1357677
697674,657680
733556,475664
604247,531773
3572402,3390536
3306190,3151833
584861,548817
2811033,2092682
2207500,2011624
331608,246633
1769200,1303719
846124,688072
983181,889787
1170696,962576
371510,299302
1215287,784970
460046,378048
955486,2936182
410909,345600
1973349,1867802
1139279,1098523
1391740,2929767
3233699,4634551
1743432,3867371
917010,1197830
2664933,7616906
3967200,4107949
1162893,796107
348763,532381
1317501,2603312
1592866,2245438
643685,1005042
1585857,8076204
553637,667689
611737,1073556
1047982,1448548
726149,1584391
342001,463465
